period_id,type_id,contact_id,overridden,comment,editor_id,created_date,leave_amount,brought_forward_amount,public_holiday_amount,overridden_amount
1,9,334,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,335,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,335,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,335,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,335,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,336,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,336,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,336,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,336,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,337,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,337,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,337,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,337,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,338,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,338,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,338,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,338,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,338,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,338,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,338,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,338,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,338,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,338,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,338,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,339,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,339,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,339,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,339,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,339,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,339,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,339,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,339,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,339,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,339,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,339,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,340,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,340,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,340,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,340,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,341,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,341,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,341,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,341,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,341,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,341,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,341,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,341,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,341,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,341,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,341,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,342,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,342,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,342,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,342,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,342,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,342,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,342,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,342,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,342,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,342,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,342,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
